*** New Run, Seed = 1058617387; External Seed =1750015104 *** NoCars = 0; CarMaxDeceleration = 0.15625; CarMaxSpeed = 2.5; CarMaxAcceleration = 0.1; CarMaxTurning = 15.0; NoObstacles = 0.
Failure when adding junction: 3; unable to locate intersection on road.
Failure when adding junction: 4; unable to locate intersection on road.
Failure when adding junction: 10; unable to locate intersection on road.
Failure when adding junction: 11; unable to locate intersection on road.
Failure when adding junction: 12; unable to locate intersection on road.
Junctions added: 10/15; roads added: 11.
Obstacles added: 4/8.
Car obstacles added: 19/19.
Step: 3, Car: 57 entering junction 34, at speed: 0.2, bearing: 270.0.
Step: 753, Car: 269 leaving junction, at speed: 0.5687499999999998, bearing: 300.00000000000034.
Step: 754, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 754, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 755, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 755, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 756, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 756, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 757, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 757, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 758, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 758, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 759, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 759, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 760, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 760, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 761, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 761, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 762, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 762, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 762, Car: 66 entering junction 35, at speed: 0.23124999999999996, bearing: 89.99981292220792.
Step: 763, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 763, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 764, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 764, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 765, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 765, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 766, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 766, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 767, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 767, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 768, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 768, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 769, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 769, Car: 59 entering junction 9, at speed: 0.2875000000000008, bearing: 269.99999999999034.
Step: 769, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 770, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 771, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 771, Car: 52 entering junction 17, at speed: 0.21250000000000036, bearing: 90.00000005252546.
Step: 772, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 773, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 773, Car: 54 entering junction 13, at speed: 0.24375000000000063, bearing: 90.0000000000114.
Step: 774, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 774, Car: 341 entering junction 33, at speed: 0.28124999999999944, bearing: 179.83838674984963.
Step: 774, Car: 59 leaving junction, at speed: 0.5312500000000008, bearing: 341.9591632472062.
Step: 775, Car: 66 leaving junction, at speed: 0.5062499999999998, bearing: 90.00000750507223.
Step: 775, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 776, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 777, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 777, Car: 64 entering junction 15, at speed: 0.22500000000000053, bearing: 90.00000113391998.
Step: 778, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 779, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 779, Car: 63 has left the road at: Double2D[-5.488038261057021,72.14536339461638], bearing: 270.0.
Step: 780, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 780, Car: 1025 entering junction 33, at speed: 0.0, bearing: 0.0.
Step: 781, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 781, Car: 1025 entering junction 33, at speed: 0.2, bearing: 0.0.
Step: 781, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 33, at speed: 0.0, bearing: 0.0.
Step: 782, Car: 1025 entering junction 33, at speed: 0.2, bearing: 0.0.
Step: 782, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 33, at speed: 0.0, bearing: 0.0.
Step: 782, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 783, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 783, Car: 66 has left the road at: Double2D[174.02439380284508,23.860493842031815], bearing: 90.00000750507223.
Step: 783, Car: 1025 entering junction 33, at speed: 0.2, bearing: 0.0.
Step: 783, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 33, at speed: 0.0, bearing: 0.0.
Step: 784, Car: 1025 entering junction 33, at speed: 0.2, bearing: 0.0.
Step: 784, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 33, at speed: 0.0, bearing: 0.0.
Step: 784, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 784, Car: 341 leaving junction, at speed: 0.5124999999999993, bearing: 14.838386749849633.
Step: 784, Car: 1029 entering junction 31, at speed: 0.0, bearing: 90.0.
Step: 785, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 785, Car: 52 leaving junction, at speed: 0.48750000000000016, bearing: 37.43918073306273.
Step: 785, Car: 1025 entering junction 33, at speed: 0.2, bearing: 0.0.
Step: 786, Car: 54 leaving junction, at speed: 0.5187500000000005, bearing: 36.01409790091259.
Step: 786, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 787, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 787, Car: 152 entering junction 29, at speed: 0.26250000000000007, bearing: 90.0001269502459.
Step: 788, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 789, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 790, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 790, Car: 65 entering junction 42, at speed: 0.2062500000000001, bearing: 2.2032813015612809E-4.
Step: 791, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 791, Car: 64 leaving junction, at speed: 0.5000000000000003, bearing: 37.17154111039196.
Step: 792, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 793, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 794, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 795, Car: 52 entering junction 38, at speed: 0.27500000000000013, bearing: 22.439180733062727.
Step: 795, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 796, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 796, Car: 62 entering junction 9, at speed: 0.2625000000000006, bearing: 269.9999999999978.
Step: 797, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 797, Car: 1025 leaving junction, at speed: 0.5312499999999999, bearing: 0.0.
Step: 798, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 799, Car: 65 leaving junction, at speed: 0.59375, bearing: 210.00022032813018.
Step: 799, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 799, Car: 1029 leaving junction, at speed: 0.47499999999999987, bearing: 90.0.
Step: 800, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 800, Car: 152 leaving junction, at speed: 0.5374999999999999, bearing: 89.99999271727218.
Step: 801, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 804, Car: 55 entering junction 29, at speed: 0.2, bearing: 179.9998204344729.
Step: 806, Car: 62 leaving junction, at speed: 0.49375000000000047, bearing: 104.99999999999778.
Step: 808, Car: 52 leaving junction, at speed: 0.5499999999999999, bearing: 183.64055805370438.
Step: 809, Car: 55 leaving junction, at speed: 0.44375, bearing: 248.7996043156462.
Step: 818, Car: 67 leaving junction, at speed: 0.47499999999999987, bearing: 101.1463397380037.
Step: 818, Car: 52 entering junction 17, at speed: 0.28124999999999994, bearing: 181.35159525678748.
Step: 820, Car: 50 entering junction 40, at speed: 0.2500000000000003, bearing: 90.00000000000944.
Step: 822, Car: 51 entering junction 13, at speed: 0.26250000000000084, bearing: 89.99999999966545.
Step: 824, Car: 341 entering junction 3, at speed: 0.2437499999999993, bearing: 359.2553281634904.
Step: 827, Car: 52 leaving junction, at speed: 0.5687499999999999, bearing: 31.351595256787476.
Step: 829, Car: 50 leaving junction, at speed: 0.3812500000000002, bearing: 300.00000000000944.
Step: 834, Car: 1025 entering junction 3, at speed: 0.2624999999999999, bearing: 0.0.
Step: 834, Car: 1025 would not have stopped in time, excess speed = 0.1062499999999999 in junction 3, at speed: 0.0, bearing: 0.0.
Step: 835, Car: 64 entering junction 17, at speed: 0.23125000000000034, bearing: 0.5308749305550721.
Step: 835, Car: 1025 entering junction 3, at speed: 0.2, bearing: 0.0.
Step: 835, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 3, at speed: 0.0, bearing: 0.0.
Step: 835, Car: 51 leaving junction, at speed: 0.5375000000000006, bearing: 36.49946849990082.
Step: 836, Car: 1025 entering junction 3, at speed: 0.2, bearing: 0.0.
Step: 836, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 3, at speed: 0.0, bearing: 0.0.
Step: 837, Car: 341 leaving junction, at speed: 0.4187499999999992, bearing: 306.7757958104906.
Step: 837, Car: 52 entering junction 38, at speed: 0.2999999999999999, bearing: 1.3515952567874763.
Step: 837, Car: 1025 entering junction 3, at speed: 0.2, bearing: 0.0.
Step: 840, Car: 60 entering junction 27, at speed: 0.2, bearing: 90.0.
Step: 844, Car: 269 entering junction 13, at speed: 0.2, bearing: 269.96474109738017.
Step: 844, Car: 64 leaving junction, at speed: 0.5187500000000003, bearing: 210.53087493055506.
Step: 846, Car: 59 entering junction 1, at speed: 0.2625000000000008, bearing: 359.9952129984028.
Step: 847, Car: 52 leaving junction, at speed: 0.5312499999999998, bearing: 196.3515952567875.
Step: 849, Car: 60 leaving junction, at speed: 0.48749999999999993, bearing: 300.0.
Step: 849, Car: 269 leaving junction, at speed: 0.44375, bearing: 338.2087851154903.
Step: 850, Car: 1025 leaving junction, at speed: 0.3749999999999999, bearing: 0.0.
Step: 851, Car: 58 entering junction 25, at speed: 0.04375000000000001, bearing: 269.99983904318606.
Step: 851, Car: 59 leaving junction, at speed: 0.5062500000000008, bearing: 78.70767653373942.
Step: 851, Car: 352 entering junction 9, at speed: 0.2, bearing: 179.9904245646506.
Step: 851, Car: 1025 entering junction 9, at speed: 0.47499999999999987, bearing: 0.0.
Step: 851, Car: 1025 would not have stopped in time, excess speed = 0.31874999999999987 in junction 9, at speed: 0.0, bearing: 0.0.
Step: 852, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 853, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 854, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 855, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 856, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 857, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 858, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 859, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 860, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 860, Car: 52 entering junction 17, at speed: 0.2, bearing: 196.3515952567875.
Step: 861, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 862, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 863, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 864, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 865, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 865, Car: 352 leaving junction, at speed: 0.47499999999999987, bearing: 180.0001375287012.
Step: 866, Car: 352 entering junction 3, at speed: 0.5749999999999998, bearing: 180.0001375287012.
Step: 866, Car: 53 leaving junction, at speed: 0.30000000000000004, bearing: 127.54569833415678.
Step: 866, Car: 1025 entering junction 9, at speed: 0.1, bearing: 0.0.
Step: 867, Car: 62 entering junction 13, at speed: 0.2625000000000015, bearing: 89.99999999998926.
Step: 870, Car: 52 leaving junction, at speed: 0.5875, bearing: 41.5051793163398.
Step: 872, Car: 1025 leaving junction, at speed: 0.44375, bearing: 105.0.
Step: 877, Car: 62 leaving junction, at speed: 0.49375000000000135, bearing: 284.99999999998926.
Step: 880, Car: 341 entering junction 15, at speed: 0.20624999999999916, bearing: 270.63897999908977.
Step: 880, Car: 352 leaving junction, at speed: 0.5374999999999996, bearing: 180.00000752316413.
Step: 884, Car: 52 entering junction 38, at speed: 0.20625000000000004, bearing: 11.505179316339799.
Step: 885, Car: 64 entering junction 15, at speed: 0.2500000000000003, bearing: 179.733133767913.
Step: 885, Car: 64 would not have stopped in time, excess speed = 0.09375000000000028 in junction 15, at speed: 0.0, bearing: 179.733133767913.
Step: 886, Car: 64 entering junction 15, at speed: 0.1, bearing: 179.733133767913.
Step: 887, Car: 341 leaving junction, at speed: 0.5, bearing: 151.25098377063009.
Step: 887, Car: 54 entering junction 25, at speed: 0.2000000000000009, bearing: 7.3755277067184934E-6.
Step: 887, Car: 64 entering junction 15, at speed: 0.1, bearing: 179.733133767913.
Step: 888, Car: 65 entering junction 29, at speed: 0.23125000000000007, bearing: 179.9998332226768.
Step: 892, Car: 54 leaving junction, at speed: 0.6000000000000009, bearing: 66.0735691867695.
Step: 893, Car: 65 leaving junction, at speed: 0.475, bearing: 248.2460985618199.
Step: 895, Car: 52 leaving junction, at speed: 0.5374999999999999, bearing: 191.50517931633982.
Step: 897, Car: 152 entering junction 40, at speed: 0.2, bearing: 89.99999999999886.
Step: 906, Car: 1029 entering junction 1, at speed: 0.3500000000000001, bearing: 90.0.
Step: 906, Car: 152 leaving junction, at speed: 0.5874999999999999, bearing: 299.99999999999886.
Step: 908, Car: 52 entering junction 17, at speed: 0.2, bearing: 191.50517931633982.
Step: 915, Car: 1029 leaving junction, at speed: 0.48124999999999996, bearing: 300.0.
Step: 916, Car: 352 entering junction 33, at speed: 0.26874999999999966, bearing: 180.00000010892987.
Step: 917, Car: 67 entering junction 27, at speed: 0.2, bearing: 90.0.
Step: 918, Car: 52 leaving junction, at speed: 0.5874999999999999, bearing: 26.50517931633982.
Step: 921, Car: 64 leaving junction, at speed: 0.18750000000000006, bearing: 125.81228074287516.
Step: 922, Car: 269 entering junction 25, at speed: 0.2812500000000005, bearing: 359.99999618040744.
Step: 925, Car: 58 leaving junction, at speed: 0.30000000000000004, bearing: 219.02470272533435.
Step: 926, Car: 352 leaving junction, at speed: 0.49999999999999956, bearing: 15.000000108929868.
Step: 927, Car: 50 entering junction 29, at speed: 0.24375000000000002, bearing: 269.99999372670413.
Step: 927, Car: 269 leaving junction, at speed: 0.6812500000000005, bearing: 68.59534461329392.
Step: 928, Car: 51 entering junction 25, at speed: 0.21875000000000094, bearing: 7.581679271752029E-6.
Step: 930, Car: 341 entering junction 3, at speed: 0.23125, bearing: 91.60188205567704.
Step: 931, Car: 67 leaving junction, at speed: 0.47499999999999987, bearing: 38.1216975061169.
Step: 931, Car: 52 entering junction 38, at speed: 0.20624999999999993, bearing: 11.50517931633982.
Step: 934, Car: 59 entering junction 32, at speed: 0.23750000000000077, bearing: 89.99756230599981.
Step: 936, Car: 51 leaving junction, at speed: 0.4062500000000009, bearing: 65.75502410718168.
Step: 936, Car: 50 leaving junction, at speed: 0.6312499999999999, bearing: 119.99999372670413.
Step: 942, Car: 52 leaving junction, at speed: 0.5374999999999998, bearing: 191.50517931633982.
Step: 944, Car: 341 leaving junction, at speed: 0.5062499999999999, bearing: 37.08155231056881.
Step: 944, Car: 62 entering junction 9, at speed: 0.3062500000000024, bearing: 269.99999999998624.
Step: 945, Car: 341 entering junction 9, at speed: 0.34999999999999987, bearing: 37.08155231056881.
Step: 945, Car: 341 would not have stopped in time, excess speed = 0.19374999999999987 in junction 9, at speed: 0.0, bearing: 37.08155231056881.
Step: 946, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 947, Car: 59 leaving junction, at speed: 0.5125000000000006, bearing: 90.00012614653289.
Step: 947, Car: 53 entering junction 29, at speed: 0.26249999999999996, bearing: 90.00028334594809.
Step: 947, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 948, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 949, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 950, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 951, Car: 55 entering junction 25, at speed: 0.2, bearing: 269.9997932078471.
Step: 951, Car: 52 entering junction 17, at speed: 0.26874999999999977, bearing: 191.50517931633982.
Step: 951, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 952, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 953, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 954, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 955, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 955, Car: 59 has left the road at: Double2D[93.67449275798452,48.881751433169036], bearing: 90.00012614653289.
Step: 956, Car: 1246 entering junction 32, at speed: 0.0, bearing: 270.0.
Step: 956, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 957, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 958, Car: 352 entering junction 3, at speed: 0.28749999999999953, bearing: 359.4013297252464.
Step: 958, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 959, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 960, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 960, Car: 53 leaving junction, at speed: 0.5374999999999998, bearing: 37.32535171340366.
Step: 961, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 962, Car: 52 leaving junction, at speed: 0.49999999999999967, bearing: 20.104187153407082.
Step: 962, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 963, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 964, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 965, Car: 341 entering junction 9, at speed: 0.1, bearing: 37.08155231056881.
Step: 965, Car: 55 leaving junction, at speed: 0.47499999999999987, bearing: 217.44973617689953.
Step: 967, Car: 1025 entering junction 13, at speed: 0.1562500000000009, bearing: 90.0000000000092.
Step: 968, Car: 341 leaving junction, at speed: 0.4, bearing: 97.08155231056881.
Step: 970, Car: 52 entering junction 38, at speed: 0.28749999999999964, bearing: 5.104187153407082.
Step: 971, Car: 1246 leaving junction, at speed: 0.47499999999999987, bearing: 270.0.
Step: 981, Car: 52 leaving junction, at speed: 0.3624999999999995, bearing: 185.1041871534071.
Step: 981, Car: 1025 leaving junction, at speed: 0.5312500000000007, bearing: 37.656707793345795.
Step: 992, Car: 54 entering junction 29, at speed: 0.17500000000000127, bearing: 89.9998851162963.
Step: 992, Car: 52 entering junction 17, at speed: 0.2374999999999995, bearing: 185.1041871534071.
Step: 998, Car: 64 entering junction 3, at speed: 0.2, bearing: 90.9155940419823.
Step: 1000, Car: 152 entering junction 29, at speed: 0.24375000000000002, bearing: 269.9999953940582.
Step: 1000, Car: 152 would not have stopped in time, excess speed = 0.08750000000000002 in junction 29, at speed: 0.0, bearing: 269.9999953940582.
Step: 1001, Car: 54 leaving junction, at speed: 1.075000000000001, bearing: 90.00000208758642.
Step: 1001, Car: 152 entering junction 29, at speed: 0.1, bearing: 269.9999953940582.
Step: 1002, Car: 52 leaving junction, at speed: 0.36874999999999936, bearing: 28.664777406479196.
Step: 1004, Car: 64 leaving junction, at speed: 0.54375, bearing: 151.17847896243785.
Step: 1005, Car: 65 entering junction 25, at speed: 0.26250000000000007, bearing: 269.9997868987965.
Step: 1008, Car: 67 entering junction 37, at speed: 0.26249999999999984, bearing: 0.0076218580593734354.
Step: 1009, Car: 152 leaving junction, at speed: 0.6437499999999999, bearing: 134.9999953940582.
Step: 1010, Car: 60 entering junction 41, at speed: 0.2, bearing: 270.0.
Step: 1010, Car: 60 would not have stopped in time, excess speed = 0.04375000000000001 in junction 41, at speed: 0.0, bearing: 270.0.
Step: 1011, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1012, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1013, Car: 52 entering junction 38, at speed: 0.2437499999999993, bearing: 13.664777406479196.
Step: 1013, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1014, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1015, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1016, Car: 352 leaving junction, at speed: 0.5874999999999999, bearing: 308.2734835781999.
Step: 1016, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1017, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1018, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1018, Car: 67 leaving junction, at speed: 0.4937499999999997, bearing: 195.0076218580594.
Step: 1019, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1020, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1020, Car: 62 leaving junction, at speed: 0.2875000000000001, bearing: 215.984593009201.
Step: 1020, Car: 269 entering junction 29, at speed: 0.24375000000000002, bearing: 89.99994339099605.
Step: 1021, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1022, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1023, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1024, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1024, Car: 52 leaving junction, at speed: 0.5749999999999992, bearing: 193.66477740647917.
Step: 1025, Car: 62 entering junction 3, at speed: 0.2187500000000001, bearing: 215.984593009201.
Step: 1025, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1026, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1027, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1028, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1029, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1030, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1031, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1032, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1033, Car: 52 entering junction 17, at speed: 0.3062499999999992, bearing: 178.66477740647917.
Step: 1033, Car: 269 leaving junction, at speed: 0.5187499999999998, bearing: 37.56097427073257.
Step: 1033, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1034, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1035, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1035, Car: 58 entering junction 13, at speed: 0.2, bearing: 180.00000904069572.
Step: 1036, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1036, Car: 62 leaving junction, at speed: 0.7062499999999999, bearing: 35.98459300920101.
Step: 1037, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1038, Car: 62 entering junction 9, at speed: 0.23749999999999993, bearing: 5.9845930092010065.
Step: 1038, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1039, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1040, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1041, Car: 50 entering junction 40, at speed: 0.1687500000000004, bearing: 89.99999096153915.
Step: 1041, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1042, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1043, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1044, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1045, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1045, Car: 1246 entering junction 1, at speed: 0.26249999999999984, bearing: 270.0.
Step: 1046, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1047, Car: 58 leaving junction, at speed: 0.8874999999999998, bearing: 127.72256963583354.
Step: 1047, Car: 53 entering junction 42, at speed: 0.2312499999999998, bearing: 1.9577912259981415E-4.
Step: 1047, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1047, Car: 52 leaving junction, at speed: 0.581249999999999, bearing: 177.09578038469047.
Step: 1047, Car: 65 leaving junction, at speed: 0.1, bearing: 153.01109784564824.
Step: 1048, Car: 64 entering junction 33, at speed: 0.21874999999999994, bearing: 179.39943600184753.
Step: 1048, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1049, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1050, Car: 62 leaving junction, at speed: 0.15624999999999978, bearing: 217.02912090503224.
Step: 1050, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1050, Car: 50 leaving junction, at speed: 0.5562500000000002, bearing: 299.99999096153914.
Step: 1051, Car: 60 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 1052, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1055, Car: 341 entering junction 13, at speed: 0.21875000000000078, bearing: 90.00000000000546.
Step: 1056, Car: 62 entering junction 3, at speed: 0.2, bearing: 217.02912090503224.
Step: 1057, Car: 53 leaving junction, at speed: 0.4624999999999997, bearing: 195.00019577912258.
Step: 1058, Car: 64 leaving junction, at speed: 0.44999999999999984, bearing: 14.399436001847533.
Step: 1058, Car: 1246 leaving junction, at speed: 0.5374999999999996, bearing: 216.4456782595592.
Step: 1059, Car: 65 entering junction 25, at speed: 0.1, bearing: 183.01109784564824.
Step: 1060, Car: 352 entering junction 15, at speed: 0.20624999999999993, bearing: 270.609722857748.
Step: 1064, Car: 60 leaving junction, at speed: 0.5874999999999999, bearing: 106.69486213503998.
Step: 1069, Car: 352 leaving junction, at speed: 0.23749999999999982, bearing: 120.60972285774801.
